,method,error_test,subproblem,subproblem_id,dataset_id,num_boost_round
2083,LASSO (Saabas),1.5049489736557007,regression,1,19,2
2084,LASSO (Shap),21.40567970275879,regression,1,19,2
2085,Vanilla,0.1456308364868164,regression,1,19,4
2086,LASSO (Saabas),3.3425450325012207,regression,1,19,4
2087,LASSO (Shap),23.117570877075195,regression,1,19,4
2088,Vanilla,0.09269823879003525,regression,1,19,8
2089,LASSO (Saabas),318824.34375,regression,1,19,8
2090,LASSO (Shap),27.482492446899414,regression,1,19,8
2091,Vanilla,0.06124087795615196,regression,1,19,16
2092,LASSO (Saabas),448027.65625,regression,1,19,16
2093,LASSO (Shap),34.44497299194336,regression,1,19,16
2094,Vanilla,0.055702827870845795,regression,1,19,32
2095,LASSO (Saabas),76580560.0,regression,1,19,32
2096,LASSO (Shap),39.1614875793457,regression,1,19,32
2097,Vanilla,0.0560605525970459,regression,1,19,64
2098,LASSO (Saabas),242742896.0,regression,1,19,64
2099,LASSO (Shap),38.35967254638672,regression,1,19,64
2100,Vanilla,0.2579854428768158,regression,1,20,1
2101,LASSO (Saabas),0.4271104335784912,regression,1,20,1
2102,LASSO (Shap),0.4268181324005127,regression,1,20,1
2103,Vanilla,0.24298107624053955,regression,1,20,2
2104,LASSO (Saabas),0.7823265194892883,regression,1,20,2
2105,LASSO (Shap),0.7820844650268555,regression,1,20,2
2106,Vanilla,0.22092615067958832,regression,1,20,4
2107,LASSO (Saabas),1.7481739521026611,regression,1,20,4
2108,LASSO (Shap),1.7485939264297485,regression,1,20,4
2109,Vanilla,0.1963963806629181,regression,1,20,8
2110,LASSO (Saabas),4.119359970092773,regression,1,20,8
2111,LASSO (Shap),4.02540397644043,regression,1,20,8
2112,Vanilla,0.1811785250902176,regression,1,20,16
2113,LASSO (Saabas),70811248.0,regression,1,20,16
2114,LASSO (Shap),7.871190071105957,regression,1,20,16
2115,Vanilla,0.17824812233448029,regression,1,20,32
2116,LASSO (Saabas),773321088.0,regression,1,20,32
2117,LASSO (Shap),11.346205711364746,regression,1,20,32
2118,Vanilla,0.17879532277584076,regression,1,20,64
2119,LASSO (Saabas),838270528.0,regression,1,20,64
2120,LASSO (Shap),13.295217514038086,regression,1,20,64
2121,Vanilla,0.2904777228832245,regression,1,21,1
2122,LASSO (Saabas),731233664.0,regression,1,21,1
2123,LASSO (Shap),0.3815619945526123,regression,1,21,1
2124,Vanilla,0.25590085983276367,regression,1,21,2
2125,LASSO (Saabas),731233792.0,regression,1,21,2
2126,LASSO (Shap),1.0299553871154785,regression,1,21,2
2127,Vanilla,0.20568953454494476,regression,1,21,4
2128,LASSO (Saabas),737551104.0,regression,1,21,4
2129,LASSO (Shap),3.04999041557312,regression,1,21,4
2130,Vanilla,0.15132802724838257,regression,1,21,8
2131,LASSO (Saabas),737551168.0,regression,1,21,8
2132,LASSO (Shap),8.214981079101562,regression,1,21,8
2133,Vanilla,0.11855880916118622,regression,1,21,16
2134,LASSO (Saabas),738334464.0,regression,1,21,16
2135,LASSO (Shap),17.347070693969727,regression,1,21,16
2136,Vanilla,0.11241800338029861,regression,1,21,32
2137,LASSO (Saabas),877647488.0,regression,1,21,32
2138,LASSO (Shap),26.794132232666016,regression,1,21,32
2139,Vanilla,0.1131952702999115,regression,1,21,64
2140,LASSO (Saabas),1700243840.0,regression,1,21,64
2141,LASSO (Shap),35.584510803222656,regression,1,21,64
2142,Vanilla,0.24062776565551758,regression,1,22,1
2143,LASSO (Saabas),0.3797696828842163,regression,1,22,1
2144,LASSO (Shap),0.38081926107406616,regression,1,22,1
2145,Vanilla,0.22291260957717896,regression,1,22,2
2146,LASSO (Saabas),0.7557755708694458,regression,1,22,2
2147,LASSO (Shap),0.7571521401405334,regression,1,22,2
2148,Vanilla,0.19666613638401031,regression,1,22,4
2149,LASSO (Saabas),1.8105270862579346,regression,1,22,4
2150,LASSO (Shap),1.8133628368377686,regression,1,22,4
2151,Vanilla,0.16784821450710297,regression,1,22,8
2152,LASSO (Saabas),654384.0,regression,1,22,8
2153,LASSO (Shap),4.311291694641113,regression,1,22,8
2154,Vanilla,0.14932507276535034,regression,1,22,16
2155,LASSO (Saabas),266395536.0,regression,1,22,16
2156,LASSO (Shap),8.37191390991211,regression,1,22,16
2157,Vanilla,0.14513802528381348,regression,1,22,32
2158,LASSO (Saabas),267075264.0,regression,1,22,32
2159,LASSO (Shap),30.437822341918945,regression,1,22,32
2160,Vanilla,0.14649826288223267,regression,1,22,64
2161,LASSO (Saabas),2357635072.0,regression,1,22,64
2162,LASSO (Shap),105.37012481689453,regression,1,22,64
2163,Vanilla,0.25217947363853455,regression,1,23,1
2164,LASSO (Saabas),0.458206444978714,regression,1,23,1
2165,LASSO (Shap),0.4582120180130005,regression,1,23,1
2166,Vanilla,0.2424723356962204,regression,1,23,2
2167,LASSO (Saabas),6652515.5,regression,1,23,2
2168,LASSO (Shap),0.7367503643035889,regression,1,23,2
2169,Vanilla,0.22833004593849182,regression,1,23,4
2170,LASSO (Saabas),6652555.0,regression,1,23,4
2171,LASSO (Shap),1.4580880403518677,regression,1,23,4
2172,Vanilla,0.2128082811832428,regression,1,23,8
2173,LASSO (Saabas),6652625.5,regression,1,23,8
2174,LASSO (Shap),3.120927095413208,regression,1,23,8
2175,Vanilla,0.20310010015964508,regression,1,23,16
2176,LASSO (Saabas),12895516.0,regression,1,23,16
2177,LASSO (Shap),5.924233436584473,regression,1,23,16
2178,Vanilla,0.20101310312747955,regression,1,23,32
2179,LASSO (Saabas),143246016.0,regression,1,23,32
2180,LASSO (Shap),8.774137496948242,regression,1,23,32
2181,Vanilla,0.2026270031929016,regression,1,23,64
2182,LASSO (Saabas),325433856.0,regression,1,23,64
2183,LASSO (Shap),11.747851371765137,regression,1,23,64
2184,Vanilla,0.36447808146476746,regression,1,24,1
2185,LASSO (Saabas),0.4436783194541931,regression,1,24,1
2186,LASSO (Shap),0.44319164752960205,regression,1,24,1
2187,Vanilla,0.33434563875198364,regression,1,24,2
2188,LASSO (Saabas),0.9769113659858704,regression,1,24,2
2189,LASSO (Shap),0.9758752584457397,regression,1,24,2
2190,Vanilla,0.28969141840934753,regression,1,24,4
2191,LASSO (Saabas),2.580329656600952,regression,1,24,4
2192,LASSO (Shap),2.5745344161987305,regression,1,24,4
2193,Vanilla,0.24144232273101807,regression,1,24,8
2194,LASSO (Saabas),26750494.0,regression,1,24,8
2195,LASSO (Shap),6.484606742858887,regression,1,24,8
2196,Vanilla,0.21158048510551453,regression,1,24,16
2197,LASSO (Saabas),26750576.0,regression,1,24,16
2198,LASSO (Shap),12.5810546875,regression,1,24,16
2199,Vanilla,0.20569799840450287,regression,1,24,32
2200,LASSO (Saabas),209822288.0,regression,1,24,32
2201,LASSO (Shap),16.414669036865234,regression,1,24,32
2202,Vanilla,0.2073877453804016,regression,1,24,64
2203,LASSO (Saabas),319622144.0,regression,1,24,64
2204,LASSO (Shap),15.564937591552734,regression,1,24,64
2205,Vanilla,0.18140335381031036,regression,1,25,1
2206,LASSO (Saabas),0.29334571957588196,regression,1,25,1
2207,LASSO (Shap),0.2932489514350891,regression,1,25,1
2208,Vanilla,0.15608751773834229,regression,1,25,2
2209,LASSO (Saabas),1.3815155029296875,regression,1,25,2
2210,LASSO (Shap),0.7819041609764099,regression,1,25,2
2211,Vanilla,0.11879575997591019,regression,1,25,4
2212,LASSO (Saabas),2.757089614868164,regression,1,25,4
2213,LASSO (Shap),2.226496934890747,regression,1,25,4
2214,Vanilla,0.07822442054748535,regression,1,25,8
2215,LASSO (Saabas),92061688.0,regression,1,25,8
2216,LASSO (Shap),5.6821980476379395,regression,1,25,8
2217,Vanilla,0.05302054062485695,regression,1,25,16
2218,LASSO (Saabas),92061080.0,regression,1,25,16
2219,LASSO (Shap),11.133993148803711,regression,1,25,16
2220,Vanilla,0.047395382076501846,regression,1,25,32
2221,LASSO (Saabas),239441248.0,regression,1,25,32
2222,LASSO (Shap),15.05030345916748,regression,1,25,32
2223,Vanilla,0.047647204250097275,regression,1,25,64
2224,LASSO (Saabas),347465056.0,regression,1,25,64
2225,LASSO (Shap),15.056940078735352,regression,1,25,64
2226,Vanilla,0.3851671516895294,regression,1,26,1
2227,LASSO (Saabas),0.6000027060508728,regression,1,26,1
2228,LASSO (Shap),0.6030893921852112,regression,1,26,1
2229,Vanilla,0.3775758445262909,regression,1,26,2
2230,LASSO (Saabas),0.840919017791748,regression,1,26,2
2231,LASSO (Shap),0.842689573764801,regression,1,26,2
2232,Vanilla,0.3661819398403168,regression,1,26,4
2233,LASSO (Saabas),1.4128897190093994,regression,1,26,4
2234,LASSO (Shap),1.4198236465454102,regression,1,26,4
2235,Vanilla,0.3544730246067047,regression,1,26,8
2236,LASSO (Saabas),191656160.0,regression,1,26,8
2237,LASSO (Shap),2.6099493503570557,regression,1,26,8
2238,Vanilla,0.3477681577205658,regression,1,26,16
2239,LASSO (Saabas),2854927872.0,regression,1,26,16
2240,LASSO (Shap),4.0854716300964355,regression,1,26,16
2241,Vanilla,0.3472091853618622,regression,1,26,32
2242,LASSO (Saabas),3060107520.0,regression,1,26,32
2243,LASSO (Shap),4.146545886993408,regression,1,26,32
2244,Vanilla,0.3495275676250458,regression,1,26,64
2245,LASSO (Saabas),3191968512.0,regression,1,26,64
2246,LASSO (Shap),2.353348970413208,regression,1,26,64
2247,Vanilla,0.20453321933746338,regression,1,27,1
2248,LASSO (Saabas),0.3429158926010132,regression,1,27,1
2249,LASSO (Shap),0.3270915448665619,regression,1,27,1
2250,Vanilla,0.18211661279201508,regression,1,27,2
2251,LASSO (Saabas),0.8307409286499023,regression,1,27,2
2252,LASSO (Shap),0.7721925377845764,regression,1,27,2
2253,Vanilla,0.14918866753578186,regression,1,27,4
2254,LASSO (Saabas),2.137545108795166,regression,1,27,4
2255,LASSO (Shap),2.066110134124756,regression,1,27,4
2256,Vanilla,0.11320831626653671,regression,1,27,8
2257,LASSO (Saabas),280595936.0,regression,1,27,8
2258,LASSO (Shap),5.189062118530273,regression,1,27,8
2259,Vanilla,0.08998504281044006,regression,1,27,16
2260,LASSO (Saabas),280595360.0,regression,1,27,16
2261,LASSO (Shap),10.271336555480957,regression,1,27,16
2262,Vanilla,0.08466646075248718,regression,1,27,32
2263,LASSO (Saabas),305249472.0,regression,1,27,32
2264,LASSO (Shap),14.291759490966797,regression,1,27,32
2265,Vanilla,0.0852600485086441,regression,1,27,64
2266,LASSO (Saabas),323030144.0,regression,1,27,64
2267,LASSO (Shap),15.436270713806152,regression,1,27,64
2268,Vanilla,0.23771683871746063,regression,1,28,1
2269,LASSO (Saabas),0.38331663608551025,regression,1,28,1
2270,LASSO (Shap),0.3835013210773468,regression,1,28,1
2271,Vanilla,0.2159426361322403,regression,1,28,2
2272,LASSO (Saabas),0.8623900413513184,regression,1,28,2
2273,LASSO (Shap),0.8612579107284546,regression,1,28,2
2274,Vanilla,0.18413479626178741,regression,1,28,4
2275,LASSO (Saabas),2.2591538429260254,regression,1,28,4
2276,LASSO (Shap),2.2550854682922363,regression,1,28,4
2277,Vanilla,0.14954113960266113,regression,1,28,8
2278,LASSO (Saabas),5.713012218475342,regression,1,28,8
2279,LASSO (Shap),5.711285591125488,regression,1,28,8
2280,Vanilla,0.1285238265991211,regression,1,28,16
2281,LASSO (Saabas),102611648.0,regression,1,28,16
2282,LASSO (Shap),11.841988563537598,regression,1,28,16
2283,Vanilla,0.12361343950033188,regression,1,28,32
2284,LASSO (Saabas),386900000.0,regression,1,28,32
2285,LASSO (Shap),18.6265811920166,regression,1,28,32
2286,Vanilla,0.12414293736219406,regression,1,28,64
2287,LASSO (Saabas),673942976.0,regression,1,28,64
2288,LASSO (Shap),26.106019973754883,regression,1,28,64
2289,Vanilla,0.2983679175376892,regression,1,29,1
2290,LASSO (Saabas),0.4089829921722412,regression,1,29,1
2291,LASSO (Shap),0.40868079662323,regression,1,29,1
2292,Vanilla,0.272274374961853,regression,1,29,2
2293,LASSO (Saabas),0.9091691374778748,regression,1,29,2
2294,LASSO (Shap),0.9088004231452942,regression,1,29,2
2295,Vanilla,0.23400339484214783,regression,1,29,4
2296,LASSO (Saabas),2.379974365234375,regression,1,29,4
2297,LASSO (Shap),2.3800644874572754,regression,1,29,4
2298,Vanilla,0.19261865317821503,regression,1,29,8
2299,LASSO (Saabas),5.891996383666992,regression,1,29,8
2300,LASSO (Shap),5.892717361450195,regression,1,29,8
2301,Vanilla,0.16723260283470154,regression,1,29,16
2302,LASSO (Saabas),11.253570556640625,regression,1,29,16
2303,LASSO (Shap),11.278801918029785,regression,1,29,16
2304,Vanilla,0.16246452927589417,regression,1,29,32
2305,LASSO (Saabas),891961856.0,regression,1,29,32
2306,LASSO (Shap),14.475543022155762,regression,1,29,32
2307,Vanilla,0.16439290344715118,regression,1,29,64
2308,LASSO (Saabas),2717573376.0,regression,1,29,64
2309,LASSO (Shap),12.3829927444458,regression,1,29,64
2310,Vanilla,0.1667553186416626,regression,1,30,1
2311,LASSO (Saabas),0.3308594822883606,regression,1,30,1
2312,LASSO (Shap),0.3305991590023041,regression,1,30,1
2313,Vanilla,0.15115290880203247,regression,1,30,2
2314,LASSO (Saabas),0.690443217754364,regression,1,30,2
2315,LASSO (Shap),0.6891977190971375,regression,1,30,2
2316,Vanilla,0.12807121872901917,regression,1,30,4
2317,LASSO (Saabas),1.6715034246444702,regression,1,30,4
2318,LASSO (Shap),1.6666306257247925,regression,1,30,4
2319,Vanilla,0.10324948281049728,regression,1,30,8
2320,LASSO (Saabas),3.9197402000427246,regression,1,30,8
2321,LASSO (Shap),3.905550956726074,regression,1,30,8
2322,Vanilla,0.08779724687337875,regression,1,30,16
2323,LASSO (Saabas),237800832.0,regression,1,30,16
2324,LASSO (Shap),7.349564075469971,regression,1,30,16
2325,Vanilla,0.08477921038866043,regression,1,30,32
2326,LASSO (Saabas),339594144.0,regression,1,30,32
2327,LASSO (Shap),9.626609802246094,regression,1,30,32
2328,Vanilla,0.0852825939655304,regression,1,30,64
2329,LASSO (Saabas),483486432.0,regression,1,30,64
2330,LASSO (Shap),10.11668586730957,regression,1,30,64
2331,Vanilla,0.17779342830181122,regression,1,31,1
2332,LASSO (Saabas),0.36817729473114014,regression,1,31,1
2333,LASSO (Shap),0.3112703859806061,regression,1,31,1
2334,Vanilla,0.15476025640964508,regression,1,31,2
2335,LASSO (Saabas),991351.3125,regression,1,31,2
2336,LASSO (Shap),0.7888514399528503,regression,1,31,2
2337,Vanilla,0.12093260139226913,regression,1,31,4
2338,LASSO (Saabas),1051744.625,regression,1,31,4
2339,LASSO (Shap),2.146775960922241,regression,1,31,4
2340,Vanilla,0.0842251181602478,regression,1,31,8
2341,LASSO (Saabas),1051696.5,regression,1,31,8
2342,LASSO (Shap),5.414305210113525,regression,1,31,8
2343,Vanilla,0.061942435801029205,regression,1,31,16
2344,LASSO (Saabas),21230174.0,regression,1,31,16
2345,LASSO (Shap),10.667743682861328,regression,1,31,16
2346,Vanilla,0.057162635028362274,regression,1,31,32
2347,LASSO (Saabas),93970760.0,regression,1,31,32
2348,LASSO (Shap),14.731841087341309,regression,1,31,32
2349,Vanilla,0.05721591040492058,regression,1,31,64
2350,LASSO (Saabas),541191040.0,regression,1,31,64
2351,LASSO (Shap),15.606627464294434,regression,1,31,64
2352,Vanilla,0.20969881117343903,regression,1,32,1
2353,LASSO (Saabas),0.44170093536376953,regression,1,32,1
2354,LASSO (Shap),0.4446137845516205,regression,1,32,1
2355,Vanilla,0.20414720475673676,regression,1,32,2
2356,LASSO (Saabas),0.645406186580658,regression,1,32,2
2357,LASSO (Shap),0.653479814529419,regression,1,32,2
2358,Vanilla,0.196394681930542,regression,1,32,4
2359,LASSO (Saabas),1.1350793838500977,regression,1,32,4
2360,LASSO (Shap),1.1426033973693848,regression,1,32,4
2361,Vanilla,0.18792815506458282,regression,1,32,8
2362,LASSO (Saabas),2.4281766414642334,regression,1,32,8
2363,LASSO (Shap),2.208571434020996,regression,1,32,8
2364,Vanilla,0.18289418518543243,regression,1,32,16
2365,LASSO (Saabas),26482504.0,regression,1,32,16
2366,LASSO (Shap),4.050359725952148,regression,1,32,16
2367,Vanilla,0.1832273155450821,regression,1,32,32
2368,LASSO (Saabas),507006400.0,regression,1,32,32
2369,LASSO (Shap),6.199490070343018,regression,1,32,32
2370,Vanilla,0.18528559803962708,regression,1,32,64
2371,LASSO (Saabas),515473056.0,regression,1,32,64
2372,LASSO (Shap),9.374086380004883,regression,1,32,64
2373,Vanilla,0.217082679271698,regression,1,33,1
2374,LASSO (Saabas),0.44061657786369324,regression,1,33,1
2375,LASSO (Shap),0.44017571210861206,regression,1,33,1
2376,Vanilla,0.21045932173728943,regression,1,33,2
2377,LASSO (Saabas),0.6637728214263916,regression,1,33,2
2378,LASSO (Shap),0.6661317348480225,regression,1,33,2
2379,Vanilla,0.20054355263710022,regression,1,33,4
2380,LASSO (Saabas),1.2133127450942993,regression,1,33,4
2381,LASSO (Shap),1.2162201404571533,regression,1,33,4
2382,Vanilla,0.1903560757637024,regression,1,33,8
2383,LASSO (Saabas),2.4180521965026855,regression,1,33,8
2384,LASSO (Shap),2.4267404079437256,regression,1,33,8
2385,Vanilla,0.18420730531215668,regression,1,33,16
2386,LASSO (Saabas),528337920.0,regression,1,33,16
2387,LASSO (Shap),4.477239608764648,regression,1,33,16
2388,Vanilla,0.184034526348114,regression,1,33,32
2389,LASSO (Saabas),1696566656.0,regression,1,33,32
2390,LASSO (Shap),6.507208347320557,regression,1,33,32
2391,Vanilla,0.18633082509040833,regression,1,33,64
2392,LASSO (Saabas),1909664384.0,regression,1,33,64
2393,LASSO (Shap),65.68563079833984,regression,1,33,64
2394,Vanilla,0.21951070427894592,regression,1,34,1
2395,LASSO (Saabas),0.4254632592201233,regression,1,34,1
2396,LASSO (Shap),0.42777231335639954,regression,1,34,1
2397,Vanilla,0.2096797227859497,regression,1,34,2
2398,LASSO (Saabas),0.6993975639343262,regression,1,34,2
2399,LASSO (Shap),0.7036566138267517,regression,1,34,2
2400,Vanilla,0.19516436755657196,regression,1,34,4
2401,LASSO (Saabas),1.4059503078460693,regression,1,34,4
2402,LASSO (Shap),1.3999720811843872,regression,1,34,4
2403,Vanilla,0.17996875941753387,regression,1,34,8
2404,LASSO (Saabas),2.940751314163208,regression,1,34,8
2405,LASSO (Shap),2.9324305057525635,regression,1,34,8
2406,Vanilla,0.17129290103912354,regression,1,34,16
2407,LASSO (Saabas),45971260.0,regression,1,34,16
2408,LASSO (Shap),5.218770503997803,regression,1,34,16
2409,Vanilla,0.17063485085964203,regression,1,34,32
2410,LASSO (Saabas),2051524864.0,regression,1,34,32
2411,LASSO (Shap),7.095206260681152,regression,1,34,32
2412,Vanilla,0.17191177606582642,regression,1,34,64
2413,LASSO (Saabas),3108817152.0,regression,1,34,64
2414,LASSO (Shap),87729.484375,regression,1,34,64
2415,Vanilla,0.15424837172031403,regression,1,35,1
2416,LASSO (Saabas),0.28971630334854126,regression,1,35,1
2417,LASSO (Shap),0.2903123199939728,regression,1,35,1
2418,Vanilla,0.13273148238658905,regression,1,35,2
2419,LASSO (Saabas),9449859.0,regression,1,35,2
2420,LASSO (Shap),0.7333117723464966,regression,1,35,2
2421,Vanilla,0.10123606026172638,regression,1,35,4
2422,LASSO (Saabas),9449769.0,regression,1,35,4
2423,LASSO (Shap),2.018298387527466,regression,1,35,4
2424,Vanilla,0.06698623299598694,regression,1,35,8
2425,LASSO (Saabas),67336216.0,regression,1,35,8
2426,LASSO (Shap),5.076035976409912,regression,1,35,8
2427,Vanilla,0.045718979090452194,regression,1,35,16
2428,LASSO (Saabas),68593544.0,regression,1,35,16
2429,LASSO (Shap),9.8593168258667,regression,1,35,16
2430,Vanilla,0.04130890592932701,regression,1,35,32
2431,LASSO (Saabas),296346624.0,regression,1,35,32
2432,LASSO (Shap),13.353119850158691,regression,1,35,32
2433,Vanilla,0.04140985757112503,regression,1,35,64
2434,LASSO (Saabas),533467264.0,regression,1,35,64
2435,LASSO (Shap),13.524317741394043,regression,1,35,64
2436,Vanilla,0.1641872227191925,regression,1,36,1
2437,LASSO (Saabas),0.34288889169692993,regression,1,36,1
2438,LASSO (Shap),0.3429561257362366,regression,1,36,1
2439,Vanilla,0.152074933052063,regression,1,36,2
