,method,auc_noisy,elapsed,subproblem,subproblem_id,dataset_id,num_boost_round
361,TotalGain-oob (Shap),0.5066666666666666,0.2371351718902588,classification,1,10,4
362,TotalGain,0.688,0.41342878341674805,classification,1,10,4
363,TotalGain (Shap),0.7226666666666667,0.11602425575256348,classification,1,10,4
364,Permutation (perm_round = 5),0.5413333333333333,4.907662391662598,classification,1,10,4
365,TotalGain-oob (Saabas),0.3973333333333333,0.1915268898010254,classification,1,10,8
366,TotalGain-oob (Shap),0.404,0.4749598503112793,classification,1,10,8
367,TotalGain,0.6399999999999999,0.9647798538208008,classification,1,10,8
368,TotalGain (Shap),0.6746666666666666,0.22802042961120605,classification,1,10,8
369,Permutation (perm_round = 5),0.4813333333333334,5.356071949005127,classification,1,10,8
370,TotalGain-oob (Saabas),0.42133333333333334,0.41261982917785645,classification,1,10,16
371,TotalGain-oob (Shap),0.39733333333333337,0.596219539642334,classification,1,10,16
372,TotalGain,0.7360000000000001,4.175637245178223,classification,1,10,16
373,TotalGain (Shap),0.88,0.6413681507110596,classification,1,10,16
374,Permutation (perm_round = 5),0.44799999999999995,4.852125406265259,classification,1,10,16
375,TotalGain-oob (Saabas),0.6293333333333333,0.6864356994628906,classification,1,10,32
376,TotalGain-oob (Shap),0.768,0.8990709781646729,classification,1,10,32
377,TotalGain,0.6826666666666666,12.319564580917358,classification,1,10,32
378,TotalGain (Shap),0.8133333333333334,2.3400304317474365,classification,1,10,32
379,Permutation (perm_round = 5),0.224,9.27970552444458,classification,1,10,32
380,TotalGain-oob (Saabas),0.7226666666666667,1.7702760696411133,classification,1,10,64
381,TotalGain-oob (Shap),0.712,2.797049045562744,classification,1,10,64
382,TotalGain,0.5760000000000001,3.808967113494873,classification,1,10,64
383,TotalGain (Shap),0.7866666666666667,2.310098648071289,classification,1,10,64
384,Permutation (perm_round = 5),0.22933333333333333,5.060017824172974,classification,1,10,64
385,TotalGain-oob (Saabas),0.48666666666666664,0.06673216819763184,classification,1,11,1
386,TotalGain-oob (Shap),0.6573333333333333,0.20530152320861816,classification,1,11,1
387,TotalGain,0.6533333333333333,0.16901826858520508,classification,1,11,1
388,TotalGain (Shap),0.6559999999999999,0.14656496047973633,classification,1,11,1
389,Permutation (perm_round = 5),0.692,4.4522998332977295,classification,1,11,1
390,TotalGain-oob (Saabas),0.49200000000000005,0.06576919555664062,classification,1,11,2
391,TotalGain-oob (Shap),0.49999999999999994,0.32987356185913086,classification,1,11,2
392,TotalGain,0.7253333333333333,6.022142171859741,classification,1,11,2
393,TotalGain (Shap),0.744,0.07314085960388184,classification,1,11,2
394,Permutation (perm_round = 5),0.484,4.345971584320068,classification,1,11,2
395,TotalGain-oob (Saabas),0.476,0.14769673347473145,classification,1,11,4
396,TotalGain-oob (Shap),0.5,0.5470402240753174,classification,1,11,4
397,TotalGain,0.7093333333333334,0.555225133895874,classification,1,11,4
398,TotalGain (Shap),0.72,0.12536263465881348,classification,1,11,4
399,Permutation (perm_round = 5),0.47866666666666663,4.571796178817749,classification,1,11,4
400,TotalGain-oob (Saabas),0.776,0.1820533275604248,classification,1,11,8
401,TotalGain-oob (Shap),0.6053333333333333,0.34690380096435547,classification,1,11,8
402,TotalGain,0.904,3.760066509246826,classification,1,11,8
403,TotalGain (Shap),0.9466666666666667,0.23014426231384277,classification,1,11,8
404,Permutation (perm_round = 5),0.44533333333333336,5.54573130607605,classification,1,11,8
405,TotalGain-oob (Saabas),0.7626666666666666,0.3300139904022217,classification,1,11,16
406,TotalGain-oob (Shap),0.7866666666666667,0.544560432434082,classification,1,11,16
407,TotalGain,0.9093333333333333,20.66350293159485,classification,1,11,16
408,TotalGain (Shap),0.9653333333333334,0.45934534072875977,classification,1,11,16
409,Permutation (perm_round = 5),0.33866666666666667,9.348103523254395,classification,1,11,16
410,TotalGain-oob (Saabas),0.792,0.7748374938964844,classification,1,11,32
411,TotalGain-oob (Shap),0.752,1.5195252895355225,classification,1,11,32
412,TotalGain,0.9333333333333333,3.7683839797973633,classification,1,11,32
413,TotalGain (Shap),0.9733333333333334,1.0415632724761963,classification,1,11,32
414,Permutation (perm_round = 5),0.27466666666666667,8.607219457626343,classification,1,11,32
415,TotalGain-oob (Saabas),0.8026666666666666,2.0394937992095947,classification,1,11,64
416,TotalGain-oob (Shap),0.7253333333333334,1.8623197078704834,classification,1,11,64
417,TotalGain,0.9493333333333334,4.454423189163208,classification,1,11,64
418,TotalGain (Shap),0.9626666666666668,4.0169243812561035,classification,1,11,64
419,Permutation (perm_round = 5),0.17066666666666663,5.2776079177856445,classification,1,11,64
420,TotalGain-oob (Saabas),0.6266666666666666,0.03753066062927246,classification,1,12,1
421,TotalGain-oob (Shap),0.616,0.17145729064941406,classification,1,12,1
422,TotalGain,0.7653333333333333,3.2229039669036865,classification,1,12,1
423,TotalGain (Shap),0.7706666666666666,0.6904637813568115,classification,1,12,1
424,Permutation (perm_round = 5),0.4106666666666667,4.998390197753906,classification,1,12,1
425,TotalGain-oob (Saabas),0.6106666666666667,0.06095409393310547,classification,1,12,2
426,TotalGain-oob (Shap),0.6213333333333333,0.23715710639953613,classification,1,12,2
427,TotalGain,0.8613333333333333,0.35305190086364746,classification,1,12,2
428,TotalGain (Shap),0.8746666666666666,0.07740998268127441,classification,1,12,2
429,Permutation (perm_round = 5),0.3466666666666667,5.110105991363525,classification,1,12,2
430,TotalGain-oob (Saabas),0.8133333333333334,0.09770750999450684,classification,1,12,4
431,TotalGain-oob (Shap),0.8213333333333334,0.30831146240234375,classification,1,12,4
432,TotalGain,0.9440000000000001,0.6382083892822266,classification,1,12,4
433,TotalGain (Shap),0.9946666666666667,0.1242833137512207,classification,1,12,4
434,Permutation (perm_round = 5),0.19733333333333333,5.700454235076904,classification,1,12,4
435,TotalGain-oob (Saabas),0.9653333333333333,0.24245905876159668,classification,1,12,8
436,TotalGain-oob (Shap),0.8373333333333334,0.3521385192871094,classification,1,12,8
437,TotalGain,0.9146666666666667,0.8688781261444092,classification,1,12,8
438,TotalGain (Shap),0.984,0.23468279838562012,classification,1,12,8
439,Permutation (perm_round = 5),0.06666666666666665,5.284322500228882,classification,1,12,8
440,TotalGain-oob (Saabas),0.9813333333333333,0.5000314712524414,classification,1,12,16
441,TotalGain-oob (Shap),0.9733333333333333,4.886652231216431,classification,1,12,16
442,TotalGain,0.9199999999999999,1.0437941551208496,classification,1,12,16
443,TotalGain (Shap),0.9733333333333334,0.4605731964111328,classification,1,12,16
444,Permutation (perm_round = 5),0.04533333333333334,7.3742640018463135,classification,1,12,16
445,TotalGain-oob (Saabas),0.96,0.6969432830810547,classification,1,12,32
446,TotalGain-oob (Shap),0.9626666666666666,0.835075855255127,classification,1,12,32
447,TotalGain,0.8986666666666667,1.552626371383667,classification,1,12,32
448,TotalGain (Shap),0.9733333333333334,1.0170872211456299,classification,1,12,32
449,Permutation (perm_round = 5),0.14666666666666667,4.677049160003662,classification,1,12,32
450,TotalGain-oob (Saabas),0.9626666666666667,1.616879940032959,classification,1,12,64
451,TotalGain-oob (Shap),0.9653333333333334,1.6836142539978027,classification,1,12,64
452,TotalGain,0.88,4.159626245498657,classification,1,12,64
453,TotalGain (Shap),0.952,4.153198480606079,classification,1,12,64
454,Permutation (perm_round = 5),0.03733333333333333,5.291706800460815,classification,1,12,64
455,TotalGain-oob (Saabas),0.7093333333333333,0.03863525390625,classification,1,13,1
456,TotalGain-oob (Shap),0.5146666666666666,0.15665388107299805,classification,1,13,1
457,TotalGain,0.664,0.3008077144622803,classification,1,13,1
458,TotalGain (Shap),0.664,0.044782161712646484,classification,1,13,1
459,Permutation (perm_round = 5),0.2826666666666666,4.82406210899353,classification,1,13,1
460,TotalGain-oob (Saabas),0.8920000000000001,0.05814361572265625,classification,1,13,2
461,TotalGain-oob (Shap),0.7133333333333333,0.17975163459777832,classification,1,13,2
462,TotalGain,0.856,2.654404640197754,classification,1,13,2
463,TotalGain (Shap),0.8506666666666667,0.07237672805786133,classification,1,13,2
464,Permutation (perm_round = 5),0.276,4.093215703964233,classification,1,13,2
465,TotalGain-oob (Saabas),0.8773333333333334,0.0970306396484375,classification,1,13,4
466,TotalGain-oob (Shap),0.6853333333333332,0.7539362907409668,classification,1,13,4
467,TotalGain,0.8066666666666666,0.4560093879699707,classification,1,13,4
468,TotalGain (Shap),0.8466666666666666,0.12264704704284668,classification,1,13,4
469,Permutation (perm_round = 5),0.128,4.324122428894043,classification,1,13,4
470,TotalGain-oob (Saabas),0.8626666666666667,0.19848895072937012,classification,1,13,8
471,TotalGain-oob (Shap),0.812,0.38516855239868164,classification,1,13,8
472,TotalGain,0.952,1.4390056133270264,classification,1,13,8
473,TotalGain (Shap),0.9626666666666667,0.22916960716247559,classification,1,13,8
474,Permutation (perm_round = 5),0.31600000000000006,5.157003879547119,classification,1,13,8
475,TotalGain-oob (Saabas),0.8773333333333334,0.3742411136627197,classification,1,13,16
476,TotalGain-oob (Shap),0.6986666666666667,3.19102144241333,classification,1,13,16
477,TotalGain,0.9359999999999999,0.8533792495727539,classification,1,13,16
478,TotalGain (Shap),0.9413333333333334,0.4563710689544678,classification,1,13,16
479,Permutation (perm_round = 5),0.32,8.38704538345337,classification,1,13,16
480,TotalGain-oob (Saabas),0.8773333333333334,0.8741855621337891,classification,1,13,32
481,TotalGain-oob (Shap),0.728,3.3883557319641113,classification,1,13,32
482,TotalGain,0.8586666666666667,4.6221764087677,classification,1,13,32
483,TotalGain (Shap),0.9413333333333334,0.9774470329284668,classification,1,13,32
484,Permutation (perm_round = 5),0.14933333333333332,4.8082146644592285,classification,1,13,32
485,TotalGain-oob (Saabas),0.9119999999999999,1.6896395683288574,classification,1,13,64
486,TotalGain-oob (Shap),0.8293333333333334,9.091022968292236,classification,1,13,64
487,TotalGain,0.8026666666666668,8.200364828109741,classification,1,13,64
488,TotalGain (Shap),0.9333333333333333,4.463095664978027,classification,1,13,64
489,Permutation (perm_round = 5),0.11466666666666664,5.020880460739136,classification,1,13,64
490,TotalGain-oob (Saabas),0.6026666666666667,0.03725123405456543,classification,1,14,1
491,TotalGain-oob (Shap),0.784,0.6661703586578369,classification,1,14,1
492,TotalGain,0.7653333333333334,0.36765027046203613,classification,1,14,1
493,TotalGain (Shap),0.5760000000000002,0.05138444900512695,classification,1,14,1
494,Permutation (perm_round = 5),0.3866666666666667,3.857771635055542,classification,1,14,1
495,TotalGain-oob (Saabas),0.688,0.059291839599609375,classification,1,14,2
496,TotalGain-oob (Shap),0.6959999999999998,0.47707200050354004,classification,1,14,2
497,TotalGain,0.7573333333333334,1.4902427196502686,classification,1,14,2
498,TotalGain (Shap),0.5680000000000001,0.07181334495544434,classification,1,14,2
499,Permutation (perm_round = 5),0.4666666666666667,4.676936626434326,classification,1,14,2
500,TotalGain-oob (Saabas),0.6786666666666665,0.09602952003479004,classification,1,14,4
501,TotalGain-oob (Shap),0.6866666666666665,0.807396650314331,classification,1,14,4
502,TotalGain,0.8333333333333333,1.7298550605773926,classification,1,14,4
503,TotalGain (Shap),0.8466666666666667,0.12174701690673828,classification,1,14,4
504,Permutation (perm_round = 5),0.468,4.819606781005859,classification,1,14,4
505,TotalGain-oob (Saabas),0.6986666666666667,0.17180466651916504,classification,1,14,8
506,TotalGain-oob (Shap),0.8586666666666667,0.39303016662597656,classification,1,14,8
507,TotalGain,0.8253333333333334,0.8067541122436523,classification,1,14,8
508,TotalGain (Shap),0.8413333333333335,0.22176814079284668,classification,1,14,8
509,Permutation (perm_round = 5),0.4293333333333333,4.5988945960998535,classification,1,14,8
510,TotalGain-oob (Saabas),0.7346666666666667,0.35162925720214844,classification,1,14,16
511,TotalGain-oob (Shap),0.8546666666666667,0.451127290725708,classification,1,14,16
512,TotalGain,0.8506666666666667,1.8300044536590576,classification,1,14,16
513,TotalGain (Shap),0.928,4.074970483779907,classification,1,14,16
514,Permutation (perm_round = 5),0.2866666666666667,4.549139976501465,classification,1,14,16
515,TotalGain-oob (Saabas),0.8280000000000001,0.8391633033752441,classification,1,14,32
516,TotalGain-oob (Shap),0.852,13.093303680419922,classification,1,14,32
517,TotalGain,0.8773333333333334,2.058816909790039,classification,1,14,32
518,TotalGain (Shap),0.9306666666666668,1.330160140991211,classification,1,14,32
519,Permutation (perm_round = 5),0.3373333333333333,5.300079345703125,classification,1,14,32
520,TotalGain-oob (Saabas),0.8133333333333334,2.093212842941284,classification,1,14,64
521,TotalGain-oob (Shap),0.8506666666666667,2.023219108581543,classification,1,14,64
522,TotalGain,0.8693333333333333,4.74286675453186,classification,1,14,64
523,TotalGain (Shap),0.9359999999999999,2.417123317718506,classification,1,14,64
524,Permutation (perm_round = 5),0.272,8.461463689804077,classification,1,14,64
525,TotalGain-oob (Saabas),0.5866666666666667,0.039151906967163086,classification,1,15,1
526,TotalGain-oob (Shap),0.408,0.24810457229614258,classification,1,15,1
527,TotalGain,0.7653333333333334,3.1238880157470703,classification,1,15,1
528,TotalGain (Shap),0.7653333333333334,2.1788787841796875,classification,1,15,1
529,Permutation (perm_round = 5),0.41600000000000004,4.8300347328186035,classification,1,15,1
530,TotalGain-oob (Saabas),0.5760000000000001,0.0735626220703125,classification,1,15,2
531,TotalGain-oob (Shap),0.4026666666666667,0.2674686908721924,classification,1,15,2
532,TotalGain,0.736,1.8583803176879883,classification,1,15,2
533,TotalGain (Shap),0.7386666666666667,0.4287071228027344,classification,1,15,2
534,Permutation (perm_round = 5),0.416,4.88094425201416,classification,1,15,2
535,TotalGain-oob (Saabas),0.5653333333333334,0.09143733978271484,classification,1,15,4
536,TotalGain-oob (Shap),0.5733333333333335,0.25145459175109863,classification,1,15,4
537,TotalGain,0.712,3.7358899116516113,classification,1,15,4
538,TotalGain (Shap),0.6906666666666665,4.978703260421753,classification,1,15,4
539,Permutation (perm_round = 5),0.4186666666666667,4.546794414520264,classification,1,15,4
540,TotalGain-oob (Saabas),0.8079999999999999,0.16905593872070312,classification,1,15,8
541,TotalGain-oob (Shap),0.8079999999999999,0.388655424118042,classification,1,15,8
542,TotalGain,0.764,5.685182809829712,classification,1,15,8
543,TotalGain (Shap),0.7746666666666666,0.22257709503173828,classification,1,15,8
544,Permutation (perm_round = 5),0.16266666666666668,20.88652014732361,classification,1,15,8
545,TotalGain-oob (Saabas),0.8746666666666667,0.36214733123779297,classification,1,15,16
546,TotalGain-oob (Shap),0.9013333333333332,0.452958345413208,classification,1,15,16
547,TotalGain,0.864,2.544600486755371,classification,1,15,16
548,TotalGain (Shap),0.8853333333333334,0.45627903938293457,classification,1,15,16
549,Permutation (perm_round = 5),0.24266666666666667,5.695222616195679,classification,1,15,16
550,TotalGain-oob (Saabas),0.8133333333333334,1.2448914051055908,classification,1,15,32
551,TotalGain-oob (Shap),0.8400000000000001,0.8081357479095459,classification,1,15,32
552,TotalGain,0.8693333333333333,6.796719789505005,classification,1,15,32
553,TotalGain (Shap),0.8480000000000001,1.3298003673553467,classification,1,15,32
554,Permutation (perm_round = 5),0.33866666666666667,4.824735879898071,classification,1,15,32
555,TotalGain-oob (Saabas),0.8373333333333334,1.5199134349822998,classification,1,15,64
556,TotalGain-oob (Shap),0.8400000000000001,6.484058856964111,classification,1,15,64
557,TotalGain,0.8453333333333334,8.809903144836426,classification,1,15,64
558,TotalGain (Shap),0.8346666666666667,2.5294687747955322,classification,1,15,64
559,Permutation (perm_round = 5),0.224,8.895207643508911,classification,1,15,64
